会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
未来工業,7931,化学,プライム（内国株式）,JP,2025-03-31,岐阜県,55172141056.0,1.021132,11.715266,11.904762,13.555823466459012,0.5229,0.028985508,286.86,291.5,304.4754196803246,45113000000.0,6901000000.0,0.18565,4833000000.0,0.10321999,0.08935001,0.7916572750905347,13137000000.0,10512000000.0,42478000000.0,245000000.0,21102000000.0,1774000000.0,30582800000.0,0.5543159901834932
ニッピ,7932,その他製品,スタンダード（内国株式）,JP,2025-03-31,東京都,39424253952.0,0.9894303,,14.903114,5.7116342746743,0.639,0.043290045,938.73,,885.9730438876553,49141000000.0,3628000000.0,0.06273,2457000000.0,0.05257,0.063039996,0.5676765661517414,29607000000.0,14692000000.0,27574000000.0,10646000000.0,8933000000.0,4789000000.0,1319300000.0,0.03346417161390752
アシックス,7936,その他製品,プライム（内国株式）,JP,2024-12-31,兵庫県,3408535748608.0,12.542503,47.59549,44.44239,35.00931153217968,0.259,0.0058626467,108.23,101.06,88.16999995148342,,,0.080240004,,0.12174,0.38886002,0.4494984527759473,284057000000.0,194739000000.0,369143000000.0,117276000000.0,127021000000.0,3513000000.0,87545100000.0,0.025684078577070002
ツツミ,7937,その他製品,スタンダード（内国株式）,JP,2025-03-31,埼玉県,46301798400.0,0.6747867,,27.027275,26.51044676640921,0.8205,0.0,109.63,,73.97000135387518,24835000000.0,2410000000.0,0.17938,1986000000.0,0.082559995,0.03867,0.9736059853238939,1838000000.0,1714000000.0,56415000000.0,,33640000000.0,52000000.0,54613400000.0,1.1795092607029276
リーガルコーポレーション,7938,その他製品,スタンダード（内国株式）,JP,2025-03-31,千葉県,7340993536.0,0.5158382,,17.636826,16.55619207045887,0.5438,0.03082614,137.95,,133.22001832009244,23558000000.0,404000000.0,-0.00642,700000000.0,0.02394,0.041100003,0.485375885444436,13513000000.0,9329000000.0,14958000000.0,9299000000.0,3771000000.0,3815000000.0,4115500000.0,0.560618937997659
研創,7939,その他製品,スタンダード（内国株式）,JP,2025-03-31,広島県,2383037184.0,2.845917,,11.000175,10.215218339024993,0.368,0.0,57.09,,48.82390866788217,5868794000.0,264055000.0,0.05313,175029000.0,0.05362,0.21935,0.5881300186853567,2287780000.0,1776650000.0,2665122000.0,1397656000.0,575439000.0,28079000.0,396997300.0,0.16659299429546795
ウェーブロックホールディングス,7940,化学,スタンダード（内国株式）,JP,2025-03-31,東京都,10885830656.0,0.6550243,,23.981396,12.089387138682634,0.27879998,0.011857707,53.75,,54.09497016838495,25566685000.0,405543000.0,0.0033399998,520797000.0,0.022,0.0344,0.5693700180615078,12484032000.0,6700863000.0,17768462000.0,5435884000.0,3221936000.0,1068366000.0,6032286200.0,0.554141102376524
ＪＳＰ,7942,化学,プライム（内国株式）,JP,2025-03-31,東京都,72960835584.0,0.7029444,11.056394,13.642377,9.565659178457437,0.39189997,0.028021015,204.07,251.8,221.83000206523002,142250000000.0,6889000000.0,0.07912,5066000000.0,0.04063,0.05524,0.6563312025776946,48083000000.0,33993000000.0,78694000000.0,24105000000.0,17421000000.0,1728000000.0,31820600000.0,0.4361326147829661
ニチハ,7943,ガラス・土石製品,プライム（内国株式）,JP,2025-03-31,愛知県,121194135552.0,1.0011652,13.587462,36.902233,14.470781516051233,1.1506,0.03153527,98.91,268.63,223.12999991977722,148478000000.0,6956000000.0,0.07239,2706000000.0,0.02394,0.027460001,0.7026401059423516,53298000000.0,34813000000.0,86002000000.0,16182000000.0,26481000000.0,10210000000.0,39851000000.0,0.328819540801142
ローランド,7944,その他製品,プライム（内国株式）,JP,2024-12-31,静岡県,104840593408.0,2.555305,12.177957,48.78049,13.60718456593513,2.0849001,0.042183623,81.59,326.82,294.3300038402645,99433000000.0,9952000000.0,0.10293,5976000000.0,0.02148,0.049569998,0.5689579094452479,34905000000.0,21085000000.0,57993000000.0,20442000000.0,14478000000.0,724000000.0,23594800000.0,0.22505404856092284
光陽社,7946,その他製品,スタンダード（内国株式）,JP,2025-03-31,東京都,1176695296.0,0.66448337,,28.734177,7.954680956571835,0.4301,0.014977974,79.0,,214.66092900820195,4726835000.0,60476000.0,0.04408,60694000.0,0.012200001,0.0312,0.5622224757372022,1392977000.0,724166000.0,2089839000.0,433510000.0,1005863000.0,113349000.0,776206300.0,0.659649360916626
エフピコ,7947,化学,プライム（内国株式）,JP,2025-03-31,広島県,224352174080.0,1.3884898,16.522724,15.384616,18.482978231695327,0.3966,0.025184924,180.31,167.89,143.49585221836583,235628000000.0,18471000000.0,0.12687999,12486000000.0,0.060900003,0.09307,0.5250319957840849,138113000000.0,84372000000.0,98847000000.0,80513000000.0,19020000000.0,10274000000.0,-32074200000.0,-0.14296362462956524
小松ウオール工業,7949,その他製品,プライム（内国株式）,JP,2025-03-31,石川県,51060105216.0,1.350868,,19.011732,9.9604329116635,0.65540004,0.033749577,152.59,,149.0047049510854,44616000000.0,3636000000.0,0.099589996,2650000000.0,0.06318,0.07935,0.8081529643254342,8970000000.0,6373000000.0,31322000000.0,189000000.0,16714000000.0,475000000.0,22684500000.0,0.4442705298791995
ヤマハ,7951,その他製品,プライム（内国株式）,JP,2025-03-31,静岡県,534910304256.0,1.1248156,15.670467,31.149035,17.91888377744247,0.67660004,0.02109285,38.38,76.29,58.559999998735634,462080000000.0,20695000000.0,0.09571999,13351000000.0,0.04255,0.03986,0.7590913242163585,141166000000.0,106658000000.0,351933000000.0,19957000000.0,99819000000.0,54037000000.0,248592900000.0,0.4647375420179365
河合楽器製作所,7952,その他製品,プライム（内国株式）,JP,2025-03-31,静岡県,25394341888.0,0.5674586,6.0405154,31.848095,10.729180454498225,1.0236,0.031677227,92.69,488.7,323.67655613728914,72918000000.0,317000000.0,0.02307,405000000.0,0.014359999,0.023729999,0.6019651038639835,29451000000.0,17475000000.0,48518000000.0,8446000000.0,13300000000.0,7232000000.0,24129400000.0,0.950188042140295
菊水化学工業,7953,その他製品,スタンダード（内国株式）,JP,2025-03-31,愛知県,5103192064.0,0.50659066,,59.156975,12.706718601694519,2.3256,0.024509804,6.88,,29.979925117501793,21390614000.0,264907000.0,0.05441,165822000.0,0.0127799995,0.02681,0.5873068684325086,6538900000.0,4961091000.0,10348348000.0,1831584000.0,4062634000.0,1750100000.0,5034518000.0,0.9865429199726863
クリナップ,7955,その他製品,プライム（内国株式）,JP,2025-03-31,東京都,36822413312.0,0.61845505,,21.413591,18.450981796805152,0.65029997,0.030938124,47.68,,39.94231763393464,129987000000.0,2071000000.0,0.07115,1719000000.0,0.0,0.05485,0.6309996131955573,33389000000.0,27812000000.0,55467000000.0,7181000000.0,18767000000.0,4811000000.0,25445700000.0,0.6910383571113613
ピジョン,7956,その他製品,プライム（内国株式）,JP,2024-12-31,東京都,196672077824.0,2.3719418,22.970518,22.935268,19.882939754392986,1.0606999,0.0,71.68,71.57,70.00000016724405,,,0.109239995,,0.0785,0.103649996,0.7491875023082321,23701000000.0,17383000000.0,73462000000.0,1769000000.0,39201000000.0,553000000.0,50148100000.0,0.254983323280273
フジコピアン,7957,その他製品,スタンダード（内国株式）,JP,2024-12-31,大阪府,2190405888.0,0.2749325,,5.208371,-2.5655841220919022,0.2838,0.0,274.75,,-559.3987575594647,8984085000.0,-15587000.0,-0.01926,397757000.0,-0.31870002,-0.2915,0.6425956838141175,5876663000.0,3229374000.0,8180107000.0,2523312000.0,2857775000.0,1265449000.0,3189258300.0,1.4560124758028408
キングジム,7962,その他製品,プライム（内国株式）,JP,2025-06-30,東京都,22922366976.0,0.9209134,,43.482906,-76.55121542365576,0.7487,0.008526187,18.72,,-11.155018664178202,39639500000.0,537715000.0,0.04378,424944000.0,0.013459999,0.02155,0.6772779797419926,11460881000.0,8210456000.0,24063443000.0,6278288000.0,6831528000.0,2977800000.0,14687022000.0,0.640728857337355
興研,7963,その他製品,スタンダード（内国株式）,JP,2024-12-31,,10050619392.0,0.7285307,,12.986848,10.637850374310887,0.2224,0.0,157.39,,141.89154456927506,10762379000.0,1009770000.0,0.16424999,722061000.0,0.074640006,0.06597,0.6247269767135146,7830579000.0,4127620000.0,10017998000.0,5184585000.0,2531339000.0,956504000.0,2856971800.0,0.2842582818601276
象印マホービン,7965,電気機器,プライム（内国株式）,JP,2024-11-30,大阪府,100830552064.0,1.1366313,21.258368,17.212227,21.92904883546681,0.4334,0.024844721,92.26,74.7,65.63214387819171,87221000000.0,5955000000.0,0.08038,6462000000.0,0.06561,0.06894,0.7533741689829135,27466000000.0,21331000000.0,84644000000.0,3192000000.0,33726000000.0,9272000000.0,63668400000.0,0.6314395656545435
リンテック,7966,その他製品,プライム（内国株式）,JP,2025-03-31,東京都,337885528064.0,1.3905623,18.753408,27.248245,38.71576170378366,0.5546,0.020038167,189.37,275.15,76.62999997413024,315978000000.0,24564000000.0,0.08563,14476000000.0,0.03926,0.05059,0.7206604967823985,94349000000.0,69989000000.0,192767000000.0,10345000000.0,55511000000.0,2109000000.0,99894300000.0,0.295645393788747
信越ポリマー,7970,化学,プライム（内国株式）,JP,2025-03-31,東京都,172103516160.0,1.3830572,16.216013,16.835255,13.712716312385275,0.4468,0.026364477,127.53,132.4,106.619999377292,110582000000.0,13272000000.0,0.12855,9430000000.0,0.09071,0.08518,0.8049716317619683,29837000000.0,26566000000.0,99414000000.0,,44901000000.0,929000000.0,70227300000.0,0.4080526741517098
東リ,7971,化学,スタンダード（内国株式）,JP,2025-03-31,兵庫県,44849246208.0,0.8947787,,12.919463,6.278268961492028,0.3522,0.020618556,59.6,,61.68793163993913,105709000000.0,4377000000.0,0.0591,3507000000.0,0.03853,0.09086,0.5107746935564462,45687000000.0,32761000000.0,52734000000.0,9780000000.0,8212000000.0,8276000000.0,12840200000.0,0.2862968965063592
イトーキ,7972,その他製品,プライム（内国株式）,JP,2024-12-31,東京都,158352490496.0,2.7924125,18.77563,16.863096,10.871718183438897,0.3944,0.023112481,190.06,170.7,147.02075027085652,,,0.05026,,0.06105,0.17708,0.4087088557180906,71181000000.0,55426000000.0,70624000000.0,37549000000.0,22482000000.0,6548000000.0,4026600000.0,0.02542808128490857
任天堂,7974,その他製品,プライム（内国株式）,JP,2025-03-31,京都府,9997491634176.0,3.360223,25.231394,27.100298,19.300498366565545,0.40060002,0.009863078,316.86,340.33,421.394306132353,1164922000000.0,282554000000.0,0.1925,278806000000.0,0.18938999,0.14130001,0.8016224733449757,673070000000.0,597646000000.0,2752352000000.0,,1586275000000.0,369373000000.0,2337843100000.0,0.23384296637050264
リヒトラブ,7975,その他製品,スタンダード（内国株式）,JP,2025-02-28,大阪府,4549999616.0,0.4226267,,11.325057,-34.44634052365454,0.21120001,0.018953754,118.41,,-27.6254052460949,9220521000.0,178737000.0,-0.02094,411573000.0,0.022820001,0.01969,0.791923191742956,2794973000.0,1302014000.0,7205604000.0,437500000.0,2332122000.0,1110475000.0,5187963500.0,1.1402118544706268
三菱鉛筆,7976,その他製品,プライム（内国株式）,JP,2024-12-31,東京都,125715849216.0,0.8891162,12.90085,11.123595,10.673582493526395,0.2148,0.021312874,204.7,176.5,186.7700002404898,88820000000.0,12190000000.0,0.11938,11272000000.0,0.06942,0.04777,0.7256686698967102,46173000000.0,24396000000.0,95205000000.0,11623000000.0,41349000000.0,26130000000.0,67323000000.0,0.5355172034381145
松風,7979,精密機器,プライム（内国株式）,JP,2025-03-31,京都府,64131960832.0,1.4081007,13.311665,14.124471,13.652991164081037,0.4077,0.028555738,127.58,135.37,102.61999948956728,38698000000.0,5392000000.0,0.099209994,4317000000.0,0.10894,0.096920006,0.8532023842861143,7261000000.0,5218000000.0,27521000000.0,,10653000000.0,8709000000.0,26356300000.0,0.41096981377262
重松製作所,7980,その他製品,スタンダード（内国株式）,JP,2025-03-31,東京都,6528231936.0,0.72672516,,11.480741,9.084588074085032,0.1875,0.0,79.96,,82.13711151736746,14112597000.0,1069333000.0,0.0829,780581000.0,0.04696,0.07961,0.4746365214762261,9480661000.0,7319801000.0,10433841000.0,5038672000.0,1475776000.0,1931600000.0,2305300000.0,0.35312777220542674
タカラスタンダード,7981,その他製品,プライム（内国株式）,JP,2025-03-31,大阪府,190043783168.0,0.9932413,,14.204546,13.064409316800035,0.47349998,0.032894738,211.2,,137.30000068939054,243380000000.0,15635000000.0,0.106350005,11090000000.0,0.0,,0.7024058010790354,82408000000.0,63067000000.0,160391000000.0,6750000000.0,68059000000.0,14745000000.0,88304500000.0,0.4646534526306405
ミロク,7983,その他製品,スタンダード（内国株式）,JP,2025-10-31,高知県,3477572608.0,0.32331035,,,-1.6505240446222207,1.4061999,0.0,-856.07,,-777.6673099262765,12518322000.0,-24599000.0,-0.06388,-2525115000.0,-0.20171,-0.20984,0.4914583174148044,11121384000.0,4304327000.0,10456613000.0,7160000000.0,1663732000.0,4366673000.0,2391900100.0,0.6878073787726361
コクヨ,7984,その他製品,プライム（内国株式）,JP,2024-12-31,大阪府,385282146304.0,1.5431194,4.1992965,18.551895,14.146038911025283,0.5047,0.0,48.27,213.25,48.03750000352779,,,0.05163,,0.05967,0.08359,0.7178524296132621,98899000000.0,87742000000.0,252884000000.0,4176000000.0,102238000000.0,22362000000.0,169638400000.0,0.44029655053403344
ネポン,7985,金属製品,スタンダード（内国株式）,JP,2025-03-31,神奈川県,1541568512.0,0.6371451,,,26.99520310239759,0.0,0.0,-353.56,,67.86390874893215,7277473000.0,38807000.0,0.124,-280180000.0,-0.027560001,-0.08043,0.3872721879238704,3691133000.0,2638282000.0,4533781000.0,1932990000.0,521373000.0,80156000.0,898757200.0,0.5830147625641176
日本アイ・エス・ケイ,7986,その他製品,スタンダード（内国株式）,JP,2024-12-31,,2898560768.0,0.62665343,,7.657092,6.010055979731751,0.12149999,0.0,246.83,,230.75735545567045,5901003000.0,518714000.0,0.07381,433582000.0,0.06893,0.09449001,0.6903382755842062,1851660000.0,1276746000.0,2808132000.0,,1170233000.0,215922000.0,1107617400.0,0.3821266789463425
ナカバヤシ,7987,その他製品,スタンダード（内国株式）,JP,2025-03-31,東京都,16875333632.0,0.57500863,8.164894,9.02543,15.750335010441471,0.3234,0.019386107,68.03,75.2,31.93932985743975,62767000000.0,1793000000.0,0.03869,1995000000.0,0.033940002,0.053839996,0.507493284320656,27209000000.0,15829000000.0,29789000000.0,13578000000.0,7739000000.0,3081000000.0,4736700000.0,0.28068778391545346
ニフコ,7988,化学,プライム（内国株式）,JP,2025-03-31,神奈川県,483474767872.0,1.71955,15.029086,10.405771,20.08393222909326,0.1602,0.0075872536,499.05,345.53,183.25485195634494,353038000000.0,49205000000.0,0.14109,44767000000.0,0.12918,0.17174,0.7239479116203635,101092000000.0,67223000000.0,259565000000.0,35484000000.0,146232000000.0,684000000.0,158951800000.0,0.328769587500133
立川ブラインド工業,7989,金属製品,プライム（内国株式）,JP,2024-12-31,東京都,51158282240.0,0.90780294,19.0494,16.778746,9.009731851733592,0.3429,0.027624309,151.68,133.6,143.19535305040128,41407715000.0,4361317000.0,0.10821,2802387000.0,0.076009996,0.05926,0.8299877832672191,10854050000.0,7916845000.0,39563568000.0,137997000.0,15537861000.0,3626611000.0,31248145700.0,0.6108130361649923
グローブライド,7990,その他製品,プライム（内国株式）,JP,2025-03-31,東京都,50357170176.0,0.8190955,13.371924,9.862102,7.785794247806845,0.363,0.036201023,234.23,172.75,242.94597102701732,123983000000.0,6509000000.0,0.041989997,4783000000.0,0.0,,0.5354563563449372,52690000000.0,29118000000.0,73233000000.0,29556000000.0,12299000000.0,6692000000.0,25227400000.0,0.5009693736131199
マミヤ・オーピー,7991,機械,スタンダード（内国株式）,JP,2025-03-31,埼玉県,15203158016.0,0.57967335,,6.5230875,3.565595471946103,0.3987,0.060443252,225.66,,429.9600133062076,33707297000.0,6399609000.0,-0.01939,4718416000.0,0.088570006,0.07782,0.6180832731584162,15505327000.0,8157146000.0,26490269000.0,7892281000.0,14238023000.0,5991783000.0,15179190100.0,0.998423490963208
セーラー万年筆,7992,その他製品,スタンダード（内国株式）,JP,2024-12-31,東京都,3349687808.0,3.223966,,,-2.6110198876674606,0.0,0.0,-34.78,,-50.93794981347874,4677810000.0,-270061000.0,0.0073,-1145770000.0,-0.0514,-0.18834,0.2639843937123942,3498937000.0,2446845000.0,3886829000.0,1926387000.0,579828000.0,12159000.0,396403300.0,0.11834037161710324
オカムラ,7994,その他製品,プライム（内国株式）,JP,2025-03-31,神奈川県,245212397568.0,1.2804066,11.582149,11.415726,9.700241728664903,0.4296,0.037185356,226.88,223.62,214.27212983116033,314527000000.0,23938000000.0,0.05717,22045000000.0,0.07434,0.13382,0.640307251749993,102351000000.0,53723000000.0,139618000000.0,35839000000.0,26245000000.0,43971000000.0,68046700000.0,0.2775010589794096
バルカー,7995,化学,プライム（内国株式）,JP,2025-03-31,東京都,88107098112.0,1.7221521,13.732491,16.835016,16.944987432270647,0.5048,0.030612245,297.0,364.1,279.4387976378684,60113000000.0,5670000000.0,0.09907,4676000000.0,0.09528,0.10988,0.6487156753144957,27304000000.0,18569000000.0,46430000000.0,14505000000.0,7969000000.0,3949000000.0,21890300000.0,0.24845103821457704
くろがね工作所,7997,その他製品,スタンダード（内国株式）,JP,2024-11-30,大阪府,1645425536.0,0.3326625,,10.683477,1.1301917217671062,0.22129999,0.020408163,90.42,,713.1074353093393,7203796000.0,-27217000.0,-0.01284,209383000.0,0.063540004,0.08527,0.5677775774452423,3478727000.0,2032712000.0,4138242000.0,883315000.0,907857000.0,1313701000.0,1579105700.0,0.9596944167031574
ＭＵＴＯＨホールディングス,7999,電気機器,スタンダード（内国株式）,JP,2025-03-31,東京都,34928422912.0,1.4538704,115.478,64.5134,12.979339324019668,0.66980004,0.005387648,117.96,65.9,167.22631301657663,18128000000.0,1319000000.0,0.05377,1373000000.0,0.02478,0.02081,0.7903925757778074,5351000000.0,3994000000.0,18607000000.0,,10648000000.0,3857000000.0,15955900000.0,0.45681707531427634
伊藤忠商事,8001,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,15346084872192.0,2.4308577,3.3873036,16.501091,11.251033072920057,0.3008,0.017644465,132.87,647.27,110.59999999533747,14724234000000.0,698080000000.0,0.0461,880251000000.0,0.06196,0.14241,0.3802677156946648,8843552000000.0,4486584000000.0,5723799000000.0,4621705000000.0,549573000000.0,147917000000.0,-3016211100000.0,-0.19654596759500204
丸紅,8002,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,9357949403136.0,2.2658992,18.37017,16.583893,8.875542520709883,0.2902,0.017158546,344.31,310.83,279.2400000740909,7790168000000.0,272310000000.0,0.03261,502965000000.0,0.061880004,0.12854,0.39439754991700693,5433341000000.0,2822988000000.0,4021442000000.0,2535010000000.0,569144000000.0,139253000000.0,-1314421900000.0,-0.14046046237004828
スクロール,8005,小売業,プライム（内国株式）,JP,2025-03-31,静岡県,45590978560.0,1.2382638,,15.2903805,8.369787446849736,0.6466,0.042035397,88.16,,105.02532811420677,84030000000.0,6052000000.0,0.071,4267000000.0,0.02908,0.06948,0.6508602227298687,19563000000.0,17903000000.0,38679000000.0,,8125000000.0,2368000000.0,20773600000.0,0.45565154897170956
ユアサ・フナショク,8006,卸売業,スタンダード（内国株式）,JP,2025-03-31,千葉県,30927261696.0,0.7354371,,13.262137,5.749091185877868,0.22709998,0.016797312,132.03,,150.74216151897312,123092000000.0,2731000000.0,0.02816,2050000000.0,0.01989,0.0616,0.6045806511801474,25007000000.0,22628000000.0,33314000000.0,2053000000.0,10627000000.0,11927000000.0,16655900000.0,0.5385507505876023
高島,8007,卸売業,プライム（内国株式）,JP,2025-03-31,,31582076928.0,1.3621769,,17.7624,4.270460704778204,0.8753,0.048819743,52.02,,136.49717514124293,94503000000.0,2133000000.0,0.03078,1566000000.0,0.01895,0.07454,0.3984244887082806,36121000000.0,27808000000.0,41351000000.0,12093000000.0,9080000000.0,2567000000.0,7026900000.0,0.222496449996615
ヨンドシーホールディングス,8008,小売業,プライム（内国株式）,JP,2025-02-28,東京都,40437010432.0,1.0260859,25.241287,27.175638,29.730708641083233,1.1982,0.043915343,69.29,74.6,60.650000046653844,45902000000.0,1960000000.0,0.0434,1377000000.0,0.023929998,0.04164,0.5855114747195236,27561000000.0,12305000000.0,19939000000.0,14915000000.0,1708000000.0,21475000000.0,7410500000.0,0.18326033306694872
三陽商会,8011,繊維製品,プライム（内国株式）,JP,2025-02-28,東京都,46977286144.0,1.1815913,,15.4798765,10.572297170912103,0.6968,0.044745762,284.24,,238.89936567803875,60526000000.0,2715000000.0,0.040370002,4007000000.0,0.053590003,0.082440004,0.6889524176999842,17717000000.0,12036000000.0,38218000000.0,7626000000.0,23714000000.0,6298000000.0,24909600000.0,0.5302477440617648
長瀬産業,8012,卸売業,プライム（内国株式）,JP,2025-03-31,,484062429184.0,1.1817318,15.405539,20.449799,12.461664598426466,0.39180002,0.019055685,229.88,305.15,194.95999943327402,944961000000.0,39083000000.0,0.04341,25521000000.0,0.0,,0.49378884677588003,401685000000.0,269576000000.0,560126000000.0,172774000000.0,66310000000.0,72028000000.0,208860600000.0,0.43147451115361957
ナイガイ,8013,繊維製品,スタンダード（内国株式）,JP,2025-01-31,東京都,2297449472.0,0.37392402,,,20.093152455357146,0.0,0.0,-3.18,,13.686254589019493,13162000000.0,64000000.0,-0.024600001,100000000.0,0.0016500001,0.0036700002,0.5520693135935397,5325000000.0,3624000000.0,8548000000.0,1667000000.0,3537000000.0,2921000000.0,5267700000.0,2.2928469436214876
蝶理,8014,卸売業,プライム（内国株式）,JP,2025-03-31,大阪府,110906220544.0,1.1542475,,11.389522,8.120191988053346,0.38740003,0.033849556,395.1,,390.87000132442546,311546000000.0,14493000000.0,0.04359,11658000000.0,0.03346,0.1102,0.6298639064596512,53976000000.0,50556000000.0,121566000000.0,1403000000.0,22812000000.0,10382000000.0,74857400000.0,0.6749612387188121
豊田通商,8015,卸売業,プライム（内国株式）,JP,2025-03-31,愛知県,7110655475712.0,2.3611546,19.14168,19.34233,10.4011860749371,0.3243,0.007975638,348.2,351.85,313.9800000469297,10309550000000.0,499972000000.0,0.04783,362506000000.0,0.03365,0.135,0.37184288062762505,4311620000000.0,2555043000000.0,4240816000000.0,1853814000000.0,951884000000.0,67956000000.0,-23234800000.0,-0.0032676031175133636
オンワードホールディングス,8016,繊維製品,プライム（内国株式）,JP,2025-02-28,東京都,108940238848.0,1.266968,13.696991,11.793286,9.666726984290301,0.5891,0.04944376,67.92,58.48,48.659999949801666,208393000000.0,10157000000.0,0.06107,8516000000.0,0.04448,0.12363,0.47029874231383006,94932000000.0,62728000000.0,80101000000.0,52074000000.0,13505000000.0,13789000000.0,-5178700000.0,-0.04753707220364768
三共生興,8018,卸売業,スタンダード（内国株式）,JP,2025-03-31,大阪府,33446768640.0,0.61214024,,76.31807,12.673064947600208,3.5095,0.02993348,11.57,,55.48358164333051,22594000000.0,1776000000.0,0.078150004,2108000000.0,0.06123,0.0257,0.7280122595706285,18645000000.0,6905000000.0,16212000000.0,5591000000.0,9013000000.0,31166000000.0,19383200000.0,0.5795238460441002
兼松,8020,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,385326186496.0,1.9430714,6.55949,13.605382,8.758867760968405,0.32299998,0.02367628,170.19,353.0,138.48499998631135,1050936000000.0,42193000000.0,0.04634,27469000000.0,0.030550001,0.15476,0.25233231351283913,501210000000.0,368387000000.0,521367000000.0,203256000000.0,56779000000.0,6768000000.0,24894600000.0,0.06460656158975696
美津濃,8022,その他製品,プライム（内国株式）,JP,2025-03-31,大阪府,305987780608.0,1.8281342,6.243733,17.953684,10.958877506582038,0.248,0.013480392,221.96,638.24,186.5700001749542,240335000000.0,20782000000.0,0.09747,15243000000.0,0.06942,0.11071,0.7156202655632807,61359000000.0,42571000000.0,147421000000.0,16022000000.0,32399000000.0,9569000000.0,92760300000.0,0.3031503408916676
ＤＡＩＫＯ　ＸＴＥＣＨ,8023,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,13278573568.0,1.0093412,,8.658295,7.275115224047108,0.413,0.030389363,121.04,,139.84704709345897,42690259000.0,2410285000.0,0.018819999,1683249000.0,0.03558,0.12118,0.47187827615913464,14120258000.0,9712760000.0,21490511000.0,2360438000.0,8464484000.0,2359370000.0,9021812000.0,0.6794262918226127
ツカモトコーポレーション,8025,卸売業,スタンダード（内国株式）,JP,2025-03-31,東京都,5515829760.0,0.35694778,,,28.957579094817497,1.2993,0.021929825,-60.97,,43.39030784894741,9681223000.0,-332257000.0,-0.01966,-380071000.0,-0.021659998,-0.01509,0.48634760398824484,14843849000.0,9250630000.0,6126087000.0,7996301000.0,2073674000.0,8066425000.0,-3071264500.0,-0.5568091535878004
ルックホールディングス,8029,繊維製品,スタンダード（内国株式）,JP,2024-12-31,東京都,18592385024.0,0.4601618,,0.48959634,8.586898179208983,0.0197,0.0,5083.78,,259.79000060865087,,,0.06279,,0.028280001,0.03768,0.6151278293437551,23635000000.0,8521000000.0,29826000000.0,11247000000.0,8144000000.0,6186000000.0,10521200000.0,0.5658875924965354
中央魚類,8030,卸売業,スタンダード（内国株式）,JP,2025-03-31,東京都,16216671232.0,0.4531005,,6.056899,5.631442305761308,0.17899999,0.029850746,670.31,,534.2333688570985,149902000000.0,3229000000.0,0.02744,2901000000.0,0.01931,0.08866999,0.428517924023542,40950000000.0,21449000000.0,29590000000.0,19236000000.0,5529000000.0,12514000000.0,-2600200000.0,-0.16034116760467357
三井物産,8031,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,15677010214912.0,1.866518,18.734047,17.451813,9.317145497698446,0.33310002,0.018773466,315.44,293.85,360.70500000531894,14662620000000.0,400654000000.0,0.04034,900342000000.0,0.061279997,0.10781,0.44889575349839206,9048877000000.0,3654185000000.0,5686941000000.0,4841260000000.0,977356000000.0,222638000000.0,-3206089400000.0,-0.20450898200923298
日本紙パルプ商事,8032,卸売業,プライム（内国株式）,JP,2025-03-31,東京都,127466733568.0,0.96196187,1.6204945,48.31261,5.804546250998178,1.1794,0.024178833,22.52,671.4,84.10284144499028,554524000000.0,15072000000.0,0.02118,7569000000.0,0.00959,0.04701,0.3418112657240321,246669000000.0,192050000000.0,233953000000.0,112639000000.0,19577000000.0,37017000000.0,13195900000.0,0.10352426574860295
東京エレクトロン,8035,電気機器,プライム（内国株式）,JP,2025-03-31,東京都,20151386767360.0,10.049374,34.338387,37.31337,48.52191542786239,0.50189996,0.013242214,1178.13,1280.2,781.1999995930479,2431568000000.0,697320000000.0,0.21038,544133000000.0,0.21077,0.26457,0.7064811207697238,770775000000.0,677925000000.0,1800756000000.0,,416240000000.0,200013000000.0,1169990100000.0,0.05806002899488185
カメイ,8037,卸売業,プライム（内国株式）,JP,2025-03-31,宮城県,100213784576.0,0.61188346,11.004704,9.3632965,6.501834113990951,0.2716,0.028571429,349.77,297.6,300.92261904761904,575787000000.0,15912000000.0,0.02406,10690000000.0,0.01854,0.06904,0.49302796919335223,154247000000.0,122319000000.0,187829000000.0,57421000000.0,62262000000.0,21859000000.0,48883300000.0,0.4877901798322759
築地魚市場,8039,卸売業,スタンダード（内国株式）,JP,2025-03-31,東京都,8860786688.0,1.2051181,,20.618822,37.01301446377623,0.18129998,0.008782936,193.27,,91.04460292949399,62414000000.0,303000000.0,0.012920001,287000000.0,0.00556,0.052010003,0.39368750752921333,10066000000.0,5931000000.0,7175000000.0,4960000000.0,856000000.0,2291000000.0,-1287300000.0,-0.14528055412318713
