会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
ソーバル,2186,サービス業,スタンダード（内国株式）,JP,2025-02-28,東京都,7229988864,1.6372268,,17.544865,14.194438939621211,0.62990004,0.035947714,52.38,,65.27764378359574,8682548000.0,612242000.0,0.088570006,432188000.0,0.042179998,0.08484,0.7633654927980917,1344385000.0,1225851000.0,5151616000.0,,3501033000.0,23842000.0,3823920400.0,0.5288971355184648
Ｌｉｂｅｒａｗａｒｅ,218A,精密機器,グロース（内国株式）,JP,2024-07-31,千葉県,26417446912,78.77388,,624.1071,,0.0,0.0,2.24,,,815308000.0,-440786000.0,-2.08737,-437972000.0,0.03337,0.05223,0.5704715722766431,651763000.0,359072000.0,1356408000.0,370210000.0,1061245000.0,,704645000.0,0.026673470844751402
クックパッド,2193,サービス業,スタンダード（内国株式）,JP,2024-12-31,東京都,10570905600,0.82964283,-4.5886073,15.167363,9.820282401705725,0.0,0.0,9.56,-31.6,15.580000018474498,,,0.04861,,0.13887,0.05589,0.9069155474630838,1397898000.0,646230000.0,13336099000.0,837279000.0,12083662000.0,224364000.0,12095255800.0,1.1442024229220247
アミタホールディングス,2195,サービス業,グロース（内国株式）,JP,2024-12-31,京都府,5932734976,2.0178864,,17.668585,30.66585828682162,0.2092,0.014285714,19.13,,17.56742859893853,4931476000.0,473480000.0,0.10342,423184000.0,0.06391,0.10848,0.4045809258897584,3861068000.0,1657957000.0,3853197000.0,2005115000.0,2729355000.0,449552000.0,306815400.0,0.051715676031573336
エスクリ,2196,サービス業,スタンダード（内国株式）,JP,2025-03-31,東京都,2269416960,0.5793543,45.405403,,6.38583110844361,0.0,0.0,-33.18,3.7,45.88282950555696,26179324000.0,803520000.0,0.118760005,314018000.0,-0.02392,-0.09972,0.2940267084884993,15058303000.0,6619187000.0,8059042000.0,8166945000.0,4571546000.0,,-6999261000.0,-3.084167045266111
アイ・ケイ・ケイホールディングス,2198,サービス業,プライム（内国株式）,JP,2025-10-31,,23802212352,1.9577761,16.230158,12.03295,12.048750650197743,0.353,0.02930403,67.98,50.4,59.35435413600698,22455222000.0,1820634000.0,0.1673,1963847000.0,0.087419994,0.17277001,0.5839423090281626,8599010000.0,5155640000.0,6727943000.0,2394798000.0,5494019000.0,1016813000.0,-1159297900.0,-0.04870546833444199
Ｈｅａｒｔｓｅｅｄ,219A,医薬品,グロース（内国株式）,JP,2024-10-31,東京都,44709560320,5.907814,,49.024513,,0.0,0.0,39.98,,,873610000.0,-1038802000.0,0.3391,-812725000.0,0.19577,0.083500005,0.937129099379506,444346000.0,282074000.0,6403814000.0,5393000.0,5297166000.0,,5959468000.0,0.1332929234227817
森永製菓,2201,食料品,プライム（内国株式）,JP,2025-03-31,東京都,235888640000,1.7554028,14.254163,13.985752,14.966164450439678,0.2987,0.021340922,200.74,196.96,167.24590949438056,228957000000.0,21267000000.0,0.10468,17710000000.0,0.08403,0.14996,0.623203451658682,77595000000.0,51889000000.0,104667000000.0,20188000000.0,31062000000.0,10251000000.0,34247700000.0,0.14518588093093418
中村屋,2204,食料品,スタンダード（内国株式）,JP,2025-03-31,東京都,18684340224,0.74098945,,24.27221,44.17492865682759,0.5249,0.015527951,133.28,,68.24159582399686,37247627000.0,1070416000.0,-0.23627001,884947000.0,0.009649999,,0.6214340758785899,16471007000.0,4475367000.0,11202339000.0,495045000.0,2616883000.0,6529882000.0,-697750600.0,-0.03734413908304563
江崎グリコ,2206,食料品,プライム（内国株式）,JP,2024-12-31,大阪府,373575942144,1.3442391,35.053764,74.072205,17.880867114269282,1.2007,0.016096238,79.22,167.4,222.2505318766753,331129000000.0,11070000000.0,-0.00358,8113000000.0,0.013940001,0.01845,0.7200235063040837,105173000000.0,86612000000.0,165424000000.0,165000000.0,60243000000.0,46694000000.0,92936800000.0,0.24877619117179722
ｍｅｉｔｏ,2207,食料品,プライム（内国株式）,JP,2025-03-31,愛知県,42407886848,0.6922833,,12.42242,-41.40697010664152,0.1732,0.013931888,207.85,,-41.56491982257042,28071000000.0,1411000000.0,0.0298,4719000000.0,0.11111,0.05481,0.658997899789979,28414000000.0,8838000000.0,17395000000.0,9138000000.0,7194000000.0,43064000000.0,19125800000.0,0.4509962986024613
ブルボン,2208,食料品,スタンダード（内国株式）,JP,2025-03-31,新潟県,79047434240,1.2255013,24.961832,15.8476305,18.494378881446394,0.1625,0.0041925465,206.34,131.0,127.83050283050284,113475000000.0,7471000000.0,0.08297,5566000000.0,0.04484,0.08568,0.6416072788739449,34348000000.0,25884000000.0,46294000000.0,3686000000.0,17391000000.0,4331000000.0,14977700000.0,0.1894773706952389
井村屋グループ,2209,食料品,プライム（内国株式）,JP,2025-03-31,三重県,32095186944,1.3199104,,12.484445,16.801393525199536,0.17909999,0.014195584,200.89,,147.5591423432573,51121689000.0,3005704000.0,0.083680004,2198442000.0,0.0,0.102060005,0.6031336318785894,14554353000.0,11999704000.0,12973043000.0,1949256000.0,1516238000.0,2435806000.0,123754200.0,0.0038558491719000595
Ｆａｂｅｒ　Ｃｏｍｐａｎｙ,220A,情報・通信業,スタンダード（内国株式）,JP,2025-09-30,東京都,2868780032,1.2280732,,10.846369,10.467287647887684,0.20709999,0.019305019,96.53,,89.34237738942517,2560913000.0,376168000.0,0.11212,263946000.0,0.08885,0.10208,0.8270437357914149,498090000.0,495322000.0,2458324000.0,,2124496000.0,301082000.0,2170991400.0,0.7567646789867227
不二家,2211,食料品,プライム（内国株式）,JP,2024-12-31,東京都,63408123904,1.0457667,42.26804,47.61905,40.254484070845166,0.5806,0.0,51.66,58.2,64.86710623183566,,,0.049790002,,0.01699,0.037130002,0.6401521013419407,27401000000.0,24455000000.0,35406000000.0,4723000000.0,8371000000.0,6858000000.0,12805600000.0,0.20195519456446462
山崎製パン,2212,食料品,プライム（内国株式）,JP,2024-12-31,東京都,668525789184,1.4538455,17.464905,16.366802,16.19219155430029,0.2902,0.0,206.76,193.76,178.5799996747231,,,0.04783,,0.03118,0.08948,0.47641615757624795,404619000000.0,269953000000.0,341404000000.0,101047000000.0,152443000000.0,76726000000.0,-9506800000.0,-0.014220543401330804
第一屋製パン,2215,食料品,スタンダード（内国株式）,JP,2024-12-31,東京都,4250974464,0.49695596,,16.312433,9.757094084388186,0.0,0.0,37.64,,68.46300693859575,27183000000.0,607000000.0,0.03533,2055000000.0,0.01105,0.038540002,0.5103605601672898,7727000000.0,4455000000.0,8131000000.0,32000000.0,3956000000.0,16000000.0,415200000.0,0.0976717229228691
カンロ,2216,食料品,スタンダード（内国株式）,JP,2024-12-31,東京都,56086347776,2.9542458,6.1964617,16.666666,11.447079616180407,0.42970002,0.023188407,79.86,214.8,59.02835956411676,31778392000.0,4284214000.0,0.13001001,3260024000.0,0.09717,0.18868,0.5782757694816445,12274619000.0,9616894000.0,15937909000.0,120158000.0,5041259000.0,161295000.0,3776196500.0,0.06732826525060129
モロゾフ,2217,食料品,プライム（内国株式）,JP,2025-01-31,兵庫県,30482780160,1.5981623,6.6079297,25.510204,14.842706280026885,0.3682,0.014263989,58.8,227.0,81.5460298611432,36017735000.0,2058796000.0,-0.10341,1414986000.0,0.024130002,0.046350002,0.7613315268137295,6107768000.0,5412268000.0,15293576000.0,1510000000.0,4594650000.0,1274819000.0,10078181300.0,0.33061883617901605
亀田製菓,2220,食料品,プライム（内国株式）,JP,2025-03-31,新潟県,90551959552,0.90249366,,3.365882,38.97103192040128,0.044699997,0.013163973,1276.04,,107.0600023641429,103262000000.0,5500000000.0,0.103649996,5417000000.0,0.20582001,0.31041,0.6103001727729247,44955000000.0,25081000000.0,33275000000.0,24719000000.0,10098000000.0,18096000000.0,987200000.0,0.01090202801666699
岩塚製菓,2221,食料品,スタンダード（内国株式）,JP,2025-03-31,新潟県,34520481792,0.49733984,,17.06476,14.454437654351672,0.1268,0.0,197.19,,188.21163944652594,24954321000.0,815215000.0,0.08276,2909027000.0,0.08116,0.033299997,0.7458688034136717,23152551000.0,4799660000.0,12112581000.0,405200000.0,4063481000.0,63601080000.0,33480786000.0,0.9698817705307652
寿スピリッツ,2222,食料品,プライム（内国株式）,JP,2025-03-31,鳥取県,305468538880,6.845688,21.495327,25.252138,26.896936562839375,0.4081,0.015936255,78.33,92.02,69.60895244522798,72349000000.0,17611000000.0,0.2895,12122000000.0,0.16136,0.29391,0.7710850327048865,11897000000.0,9735000000.0,37649000000.0,300000000.0,26081000000.0,211000000.0,25899700000.0,0.08478680028706465
コモ,2224,食料品,スタンダード（内国株式）,JP,2025-03-31,愛知県,13481129984,6.307364,,,239.8195843271695,0.5705,0.0017948718,-10.48,,12.100292872964049,7111216000.0,66184000.0,0.076079994,42638000.0,0.010089999,0.03484,0.43150140444237556,2686767000.0,1945444000.0,1527673000.0,1639853000.0,271448000.0,216457000.0,-1007574100.0,-0.07473958794224471
湖池屋,2226,食料品,スタンダード（内国株式）,JP,2025-03-31,東京都,49711845376,2.4546638,,22.522959,21.646486302374356,0.2658,0.011764706,206.9,,206.9759131781039,59383000000.0,4019000000.0,0.07558,2590000000.0,0.03858,0.12746,0.4883369606964537,19648000000.0,12308000000.0,18558000000.0,5211000000.0,3567000000.0,296000000.0,-882800000.0,-0.01775834297284406
カルビー,2229,食料品,プライム（内国株式）,JP,2025-03-31,東京都,368168042496,1.7930199,18.32708,22.222223,21.00102658300126,0.4255,0.019060139,136.26,165.22,159.21999974859156,322564000000.0,29066000000.0,0.10778,20874000000.0,0.0,,0.6428537859253248,104103000000.0,55705000000.0,133837000000.0,36554000000.0,56755000000.0,3263000000.0,32018100000.0,0.08696599461195186
森永乳業,2264,食料品,プライム（内国株式）,JP,2025-03-31,東京都,372882341888,1.3783733,18.656023,36.232677,4.271175842318373,0.7036,0.019850021,127.73,248.07,696.0900024946243,561173000000.0,29658000000.0,0.06835,5459000000.0,0.02227,0.04302,0.5117452533804232,249322000000.0,170112000000.0,198069000000.0,104731000000.0,28559000000.0,19703000000.0,-37460900000.0,-0.10046305708746021
六甲バター,2266,食料品,プライム（内国株式）,JP,2024-12-31,兵庫県,23301515264,0.6992042,,15.674967,24.395219978911047,0.26229998,0.016570007,76.3,,53.43859335399881,,,0.05617,,0.03432,,0.6004106809895259,20540445000.0,19013976000.0,24889952000.0,7144305000.0,6179881000.0,2870928000.0,6359156600.0,0.2729074280342904
ヤクルト本社,2267,食料品,プライム（内国株式）,JP,2025-03-31,東京都,757461090304,1.307525,14.58004,18.017578,18.160918007514702,0.45369998,0.025174284,143.36,177.16,164.51999988543014,499683000000.0,55392000000.0,0.12033,45533000000.0,0.08967,0.07873,0.664258599564743,234804000000.0,157814000000.0,377892000000.0,108103000000.0,269057000000.0,68019000000.0,190701300000.0,0.2517638231733643
Ｂ－Ｒ　サーティワン　アイスクリーム,2268,食料品,スタンダード（内国株式）,JP,2024-12-31,東京都,38687887360,2.5824635,,23.419271,31.2574317888974,0.3207,0.0,171.44,,124.72076893787224,30688195000.0,2363900000.0,-0.03368,1543640000.0,0.05163,0.12371001,0.5181470150861135,12679863000.0,8713011000.0,14548287000.0,2464069000.0,8033572000.0,,1868424000.0,0.04829480562259371
明治ホールディングス,2269,食料品,プライム（内国株式）,JP,2025-03-31,東京都,1045918973952,1.3696413,18.424068,22.988916,17.362874768168325,0.6112,0.026644139,167.82,209.4,181.64099301315366,1154074000000.0,84702000000.0,0.09472,50800000000.0,0.0396,0.06292,0.6317481544519414,392690000000.0,307077000000.0,540765000000.0,47799000000.0,78191000000.0,78354000000.0,202922800000.0,0.1940138816234083
雪印メグミルク,2270,食料品,プライム（内国株式）,JP,2025-03-31,東京都,211754172416,0.9056458,16.08275,14.064839,8.985722652524185,0.324,0.023021583,247.07,216.07,287.6700017929407,615819000000.0,19127000000.0,0.03479,13904000000.0,0.03852,0.096499994,0.5676068786493239,183037000000.0,119263000000.0,173706000000.0,55857000000.0,21374000000.0,56370000000.0,30128000000.0,0.14227818822295635
プリマハム,2281,食料品,プライム（内国株式）,JP,2025-03-31,東京都,142193082368,1.1598374,16.352602,23.809124,14.443644694696198,0.67370003,0.028178936,118.82,173.0,149.03000056097687,458354000000.0,8949000000.0,0.025150001,7076000000.0,0.01407,0.03721,0.4982304578273027,109383000000.0,81718000000.0,99561000000.0,22075000000.0,12288000000.0,9275000000.0,-3329500000.0,-0.023415344435555263
日本ハム,2282,食料品,プライム（内国株式）,JP,2025-03-31,大阪府,656796942336,1.2238668,20.076166,21.322052,18.002848718233025,0.4166,0.01934929,323.89,343.99,273.6967286622217,1370553000000.0,35934000000.0,0.0481,26585000000.0,0.0,0.059910003,0.5523106127643078,412200000000.0,257743000000.0,406308000000.0,223902000000.0,71557000000.0,27514000000.0,13367800000.0,0.020353018015667596
林兼産業,2286,食料品,スタンダード（内国株式）,JP,2025-03-31,山口県,7014846464,0.53477836,,4.697069,6.331286155373343,0.081999995,0.01726122,182.88,,85.88130790466923,49267000000.0,1076000000.0,0.06098,1055000000.0,0.03148,0.114379995,0.426679212507238,15842000000.0,10665000000.0,15325000000.0,8410000000.0,3156000000.0,4286000000.0,2483200000.0,0.3539920670742709
丸大食品,2288,食料品,プライム（内国株式）,JP,2025-03-31,大阪府,57870999552,0.7763399,,13.088976,-4.157335229822532,0.2768,0.020824656,180.61,,-377.72999599880654,234970000000.0,5470000000.0,0.04099,5488000000.0,0.0,0.06796,0.5474776711875621,53914000000.0,40630000000.0,55746000000.0,19590000000.0,8983000000.0,16222000000.0,13187400000.0,0.2278757944754429
オプロ,228A,情報・通信業,グロース（内国株式）,JP,2024-11-30,東京都,3547760896,2.7192364,,24.815409,,0.0,0.0,62.3,,,2104685000.0,214216000.0,0.07986,150872000.0,0.09449001,0.20062,0.47043464731511114,1215102000.0,1215101000.0,1993565000.0,,1766770000.0,,778463000.0,0.2194237500271495
福留ハム,2291,食料品,スタンダード（内国株式）,JP,2025-03-31,広島県,2112025344,1.0416769,,,33.19054461333333,0.0,0.0,-155.02,,44.95256156178385,24621000000.0,-622000000.0,-0.01117,-640000000.0,-0.01869,-0.21576999,0.14743231371296223,10675000000.0,8041000000.0,5543000000.0,5843000000.0,1870000000.0,2059000000.0,-3690700000.0,-1.7474695606683024
Ｓ　Ｆｏｏｄｓ,2292,食料品,プライム（内国株式）,JP,2025-02-28,兵庫県,100722089984,0.80373293,14.008811,17.952915,10.393794642519786,0.5481,0.030599369,177.13,227.0,286.84999689533015,444546000000.0,5143000000.0,0.02707,2667000000.0,0.01733,0.06606,0.528068691862356,100733000000.0,56589000000.0,128476000000.0,55592000000.0,41606000000.0,14433000000.0,37846100000.0,0.37574776303799856
滝沢ハム,2293,食料品,スタンダード（内国株式）,JP,2025-03-31,栃木県,6101040640,1.7190074,,,52.480736923723065,0.0,0.0,-212.13,,60.30784218217243,28088795000.0,-432477000.0,0.01087,-495221000.0,-0.00644,-0.047140002,0.27920069413345094,8986037000.0,6619994000.0,5940378000.0,4958309000.0,1407371000.0,1728450000.0,-1835744000.0,-0.3008903084441673
柿安本店,2294,食料品,プライム（内国株式）,JP,2025-04-30,三重県,27622615040,1.9121295,,39.839756,19.985779045298376,1.1758,0.029249828,72.39,,133.66585579230005,36104000000.0,1500000000.0,0.010249999,701000000.0,0.01926,0.048299998,0.7836528443425713,4153000000.0,3629000000.0,11530000000.0,,7995000000.0,219000000.0,7530300000.0,0.27261358090446747
伊藤ハム米久ホールディングス,2296,食料品,プライム（内国株式）,JP,2025-03-31,東京都,352422920192,1.18699,22.036123,21.552023,13.401280545291453,0.5036,0.023274478,288.14,281.81,273.140000978197,988771000000.0,19577000000.0,0.031,13097000000.0,0.01601,0.057579998,0.6115663723825451,180691000000.0,144439000000.0,277227000000.0,62544000000.0,20989000000.0,33322000000.0,119861400000.0,0.34010671024092165
きょくとう,2300,サービス業,スタンダード（内国株式）,JP,2025-02-28,,2762085888,0.8554515,,76.97947,23.60781661374553,1.6152999,0.020872865,6.82,,22.620875480264992,5380624000.0,100347000.0,0.02607,83050000.0,0.03429,0.07152,0.4869421994345122,2255870000.0,1042760000.0,708342000.0,1236696000.0,469534000.0,670537000.0,-1078152100.0,-0.39033981697820397
学情,2301,サービス業,プライム（内国株式）,JP,2025-10-31,東京都,24868859904,1.67136,11.523632,13.2622385,10.232438715580363,0.47939998,0.03609914,139.72,160.8,160.53999871417906,11019177000.0,2332966000.0,0.37497002,1892164000.0,0.17172001,0.12891,0.8698231780575144,2226837000.0,1965966000.0,8667737000.0,,5685197000.0,4775146000.0,9783502200.0,0.3934037281068275
ドーン,2303,情報・通信業,スタンダード（内国株式）,JP,2025-05-31,兵庫県,7761674752,2.7407916,,18.248436,15.073963058568081,0.1706,0.0,140.56,,125.08480180790202,1646699000.0,574137000.0,0.36777002,418774000.0,0.2583,0.1577,0.8946225717003993,323975000.0,277757000.0,2089143000.0,,1728578000.0,645138000.0,2216764600.0,0.28560390261506285
ＣＳＳホールディングス,2304,サービス業,スタンダード（内国株式）,JP,2025-09-30,東京都,4762846208,1.5238365,,8.26411,9.895554353526352,0.2997,0.036420394,116.77,,85.11000013092657,19499573000.0,717584000.0,0.04558,587056000.0,0.03119,0.20879,0.4890999304296346,3227532000.0,2843214000.0,3914416000.0,314059000.0,1138856000.0,612760000.0,1115816000.0,0.2342750429618743
スタジオアリス,2305,サービス業,スタンダード（内国株式）,JP,2025-02-28,大阪府,33967640576,1.1226747,,21.459229,28.248414840216476,0.536,0.025113009,93.2,,68.15000160153446,35598139000.0,3021322000.0,0.21837,1365115000.0,0.040560003,0.04449,0.7223638651416017,10150457000.0,5853997000.0,23315665000.0,2521154000.0,19517254000.0,1779666000.0,14410974200.0,0.42425596702121676
クロスキャット,2307,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,13982103552,2.1764138,,10.040201,16.940767724579793,0.3318,0.032608695,99.5,,90.2749971933162,16194800000.0,1836712000.0,0.13063,1316766000.0,0.08527,0.23501,0.5561015276261805,4672826000.0,3701066000.0,8161046000.0,1504645000.0,2683140000.0,1255126000.0,4366808200.0,0.3123141080853583
エプコ,2311,サービス業,スタンダード（内国株式）,JP,2024-12-31,東京都,7251713024,1.5515012,18.040089,15.478692,11.159580999410531,0.6119,0.0,52.33,44.9,70.14453046017458,5607016000.0,334536000.0,0.054970004,327110000.0,0.06782,0.09101,0.7978490734290477,1176989000.0,1048510000.0,3105475000.0,500000000.0,2174498000.0,291390000.0,2132459000.0,0.2940627949482409
ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,2315,情報・通信業,スタンダード（内国株式）,JP,2025-10-31,東京都,14502732800,3.6033015,,70.4918,199.9999996083551,0.0,0.0,1.22,,0.2200000004308094,5195531000.0,70949000.0,0.00369,166794000.0,0.03195,0.063,0.8420551293919477,676176000.0,640291000.0,2975432000.0,0.0,639565000.0,1146066000.0,3101502200.0,0.2138563981541465
システナ,2317,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,154420920320,4.185884,17.142857,18.65285,13.7408999715113,0.5179,0.027459955,23.16,25.2,18.670000005163164,83621000000.0,12068000000.0,0.17188999,8480000000.0,0.0,0.32909,0.627178238862486,18813000000.0,18621000000.0,44184000000.0,1550000000.0,21860000000.0,3293000000.0,27676100000.0,0.17922506835633395
ソフトフロントホールディングス,2321,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,9302772736,5.120137,,,-7.973443317635109,0.0,0.0,-2.34,,-10.284139076857558,823600000.0,28671000.0,-0.36189997,-81165000.0,-0.21259001,-0.17506,0.7211505232366754,417834000.0,249867000.0,1625994000.0,0.0,1419489000.0,41568000.0,1237257600.0,0.1329987988647775
ｆｏｎｆｕｎ,2323,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,7981705216,2.2080956,,31.640299,19.92358174121523,0.0,0.0,12.01,,6.810547043454441,1268700000.0,149639000.0,0.0678,169348000.0,0.0627,0.06981,0.4454683784626409,1191694000.0,401885000.0,938495000.0,976138000.0,711061000.0,,-253199000.0,-0.03172241935124857
ＮＪＳ,2325,サービス業,プライム（内国株式）,JP,2024-12-31,東京都,43568238592,1.5283583,21.82729,17.30071,12.295525097354123,0.3779,0.02297593,264.44,209.6,209.33099255843203,22594177000.0,2993320000.0,0.048839998,2115656000.0,0.08781,0.07979,0.8394122410999064,4931035000.0,4327452000.0,25463531000.0,3336000.0,17681274000.0,2111273000.0,22010387100.0,0.5051934117906145
デジタルアーツ,2326,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,74209689600,4.255598,18.27391,24.154379,13.654373513370674,0.3721,0.015454546,228.53,302.07,310.30000345959337,9982000000.0,4559000000.0,0.46465,3183000000.0,0.31651,0.19593,0.7673575816502408,5264000000.0,5209000000.0,20112000000.0,,17952000000.0,,14848000000.0,0.2000816885238663
日鉄ソリューションズ,2327,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,669711925248,2.4969778,23.388075,24.936975,18.030109517176964,0.5277,0.021031208,146.77,156.49,132.4799998565952,338301000000.0,38520000000.0,0.13116999,27049000000.0,0.07436,0.10735,0.6199187281332631,151488000000.0,119175000000.0,324824000000.0,29219000000.0,192931000000.0,29315000000.0,193856500000.0,0.2894625176761087
東北新社,2329,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,89498894336,1.0349627,,9.469697,14.384793088145589,0.3943,0.042741835,68.64,,29.81935286234715,45686000000.0,2682000000.0,0.09395,8363000000.0,0.27787,0.16194001,0.8203021545183022,17690000000.0,15484000000.0,78986000000.0,437000000.0,62611000000.0,8854000000.0,67493800000.0,0.7541299867528232
フォーサイド,2330,情報・通信業,スタンダード（内国株式）,JP,2024-12-31,東京都,5318294528,1.728486,,15.968587,20.2640820419807,0.0,0.0,7.64,,3.306342713239979,5340240000.0,50293000.0,0.036199998,64417000.0,0.050300002,0.15785,0.701188688818539,1065369000.0,897607000.0,3256967000.0,245676000.0,1404029000.0,176469000.0,2315126300.0,0.4353136682843
ＡＬＳＯＫ,2331,サービス業,プライム（内国株式）,JP,2025-03-31,東京都,574920261632,1.6342555,21.15144,18.050045,14.933006876302459,0.41189998,0.022891056,65.54,55.93,52.95342403342154,551881000000.0,40202000000.0,0.078049995,27105000000.0,0.0,,0.5912488076561577,196404000000.0,108892000000.0,256722000000.0,54744000000.0,150226000000.0,64291000000.0,105321700000.0,0.18319357835994174
クエスト,2332,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,,9454464000,1.2616044,,12.61035,9.18114690055769,0.3804,0.030011324,139.33,,130.0632851088125,14936146000.0,1055674000.0,0.06123,767591000.0,0.04438,0.10808,0.7387376358629231,2565262000.0,2151769000.0,7122068000.0,11678000.0,3331256000.0,808502000.0,5122757400.0,0.5418347777303928
イオレ,2334,サービス業,グロース（内国株式）,JP,2025-03-31,東京都,14816174080,5.3135877,,,61.950147216230235,0.0,0.0,-16.29,,1.3639999870389647,3549234000.0,-20189000.0,0.01629,-493222000.0,0.00366,0.02009,0.29670468269862865,736052000.0,596045000.0,920490000.0,220002000.0,375712000.0,49764000.0,219272800.0,0.01479955613480481
キューブシステム,2335,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,16588532736,1.4846973,,14.265204,14.725301360140142,0.5223,0.036264732,76.62,,70.37794340742695,18351000000.0,1386000000.0,0.0875,1261000000.0,0.0,,0.7569260754559376,3492000000.0,2387000000.0,9806000000.0,230000000.0,6233000000.0,2170000000.0,7833000000.0,0.4721936608052759
いちご,2337,不動産業,プライム（内国株式）,JP,2025-02-28,東京都,172434423808,1.5329825,12.13413,9.911792,14.187220311194402,0.24360001,0.023972603,43.08,35.19,26.89000000564095,83576000000.0,16309000000.0,0.17656,15187000000.0,0.16923,0.13936,0.2746689942588791,284011000000.0,29143000000.0,195998000000.0,262112000000.0,42689000000.0,24300000000.0,-71003000000.0,-0.41176812861368955
クオンタムソリューションズ,2338,情報・通信業,スタンダード（内国株式）,JP,2025-02-28,東京都,5614780928,6.205178,,,-17.350887360153187,0.0,0.0,-11.71,,-21.67036141698982,698089000.0,-477473000.0,-3.01493,-317243000.0,0.0,-2.2692301,0.7319192081063091,86989000.0,86988000.0,286345000.0,,136130000.0,,199356000.0,0.035505570485545396
極楽湯ホールディングス,2340,サービス業,スタンダード（内国株式）,JP,2025-03-31,東京都,15464547328,3.3841763,45.88785,21.735281,17.15604019367752,0.0,0.0,22.59,10.7,23.84000010391255,15164192000.0,1140259000.0,0.016649999,769850000.0,0.04256,0.16882,0.2933053193437417,9204306000.0,3800283000.0,4134303000.0,3191871000.0,2897639000.0,248499000.0,-4896053700.0,-0.3165985784229998
アルバイトタイムス,2341,サービス業,スタンダード（内国株式）,JP,2025-02-28,東京都,3438422528,1.2480665,,,-102.13570369289071,0.6818,0.026737968,-23.74,,-1.3139965583270095,4160588000.0,68537000.0,0.03934,-467935000.0,-0.10221,-0.15362,0.8347682095252792,548210000.0,523007000.0,2509532000.0,3994000.0,1979102000.0,14477000.0,1971455900.0,0.5733605698386117
トランスジェニックグループ,2342,サービス業,グロース（内国株式）,JP,2025-03-31,福岡県,4846086656,0.9805937,,,987.1224088127294,0.0,0.0,-52.76,,0.24313094086138942,13005126000.0,-259508000.0,0.0098,-1089641000.0,-0.059720002,-0.14701,0.49681940006878494,4730220000.0,3272076000.0,6698896000.0,2575060000.0,2555397000.0,107693000.0,2044061100.0,0.42179623376507774
平安レイサービス,2344,サービス業,スタンダード（内国株式）,JP,2025-03-31,神奈川県,17468028928,0.8000884,,13.123056,11.589638964983079,0.3197,0.012178619,112.55,,73.26817823782635,10597522000.0,1742738000.0,0.17987,1362443000.0,0.13087,0.0646,0.6258961602621999,12918259000.0,1347131000.0,8214178000.0,,5725808000.0,5308282000.0,-988283600.0,-0.05657670960321414
クシム,2345,情報・通信業,スタンダード（内国株式）,JP,2025-10-31,東京都,3920362240,9.181098,,,-2.9399207739464424,0.0,0.0,-77.12,,-114.62893931921285,26550000.0,-489662000.0,-16.714289,-1366529000.0,0.0,-1.46961,0.8021200287220022,105547000.0,102772000.0,237325000.0,0.0,222836000.0,132502000.0,224529400.0,0.05727261570604251
エヌアイデイ,2349,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,26953351168,1.1506428,,11.628016,10.296168601528576,0.1319,0.011303997,212.16,,191.82772277822372,24968551000.0,3077127000.0,0.13791999,2367179000.0,0.08912,0.10467,0.762563062540387,6703577000.0,3492913000.0,20769041000.0,,16201663000.0,5114030000.0,17645285000.0,0.6546601530183425
ＡＳＪ,2351,情報・通信業,グロース（内国株式）,JP,2025-03-31,埼玉県,2754064384,0.959732,,12.822375,29.067056768644658,0.0727,0.005509642,27.53,,14.120845439652113,2741544000.0,161126000.0,0.082040004,246771000.0,0.08656,0.08667,0.5934608479137605,1981495000.0,1233021000.0,1883228000.0,693783000.0,989514000.0,236353000.0,67180100.0,0.024393075336324455
日本駐車場開発,2353,不動産業,プライム（内国株式）,JP,2024-07-31,大阪府,89224921088,5.0444303,16.72619,18.758345,12.130204238190101,0.5344,0.028368793,14.98,16.8,16.03000001105326,,,0.20953,,0.12863,0.2775,0.3763625885598462,23568907000.0,8026900000.0,20970160000.0,15952920000.0,16616696000.0,3415695000.0,-207760500.0,-0.0023285030400317388
