会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
ハビックス,3895,パルプ・紙,スタンダード（内国株式）,JP,2025-03-31,岐阜県,3518538240.0,0.48366243,,5.376344,7.4751091298902725,0.1912,0.03587444,83.7,,86.88714699356538,13403100000.0,695011000.0,0.04361,672450000.0,0.05014,0.09604,0.590202881925855,5044246000.0,3912547000.0,8335434000.0,1301206000.0,2231282000.0,149601000.0,3395908700.0,0.9651475892443334
阿波製紙,3896,パルプ・紙,スタンダード（内国株式）,JP,2025-03-31,徳島県,4310837248.0,0.88149875,,,99.80769535211805,0.0,0.0,-22.28,,5.199999841384837,17124457000.0,432415000.0,0.00915,35867000.0,-0.01808,-0.007850001,0.1977941571852789,19605176000.0,9256432000.0,9247124000.0,12597418000.0,988726000.0,199818000.0,-10218179400.0,-2.3703468287374325
クラウドワークス,3900,情報・通信業,グロース（内国株式）,JP,2025-09-30,東京都,9524407296.0,1.4419887,7.8080416,,23.69103101599111,0.0,0.0,-16.25,77.1,57.870001481767275,22657413000.0,1759112000.0,0.00974,-257066000.0,-0.01863,-0.05367,0.42025544921575014,8944728000.0,5593074000.0,11486209000.0,3912133000.0,8090366000.0,,2541481000.0,0.2668387565772576
マークラインズ,3901,情報・通信業,プライム（内国株式）,JP,2024-12-31,東京都,19655133184.0,3.007566,10.425964,13.226969,26.541490631327534,0.4118,0.03307888,116.58,147.9,104.59000392760356,5562104000.0,2216110000.0,0.39715,1577957000.0,0.27282,0.2297,0.7559330185629242,2136433000.0,2125337000.0,6661368000.0,,6060545000.0,567243000.0,4922005100.0,0.2504183031436639
メディカル・データ・ビジョン,3902,情報・通信業,プライム（内国株式）,JP,2024-12-31,東京都,63599382528.0,20.64237,65.49708,,24.615659659745827,0.5556,0.0,-18.65,25.65,25.633659615055148,5906958000.0,3765000.0,0.13439,-791169000.0,0.04282,0.08816,0.6529723055361133,1594569000.0,1438566000.0,3111471000.0,,1347266000.0,438348000.0,1823745600.0,0.028675523684480512
ｇｕｍｉ,3903,情報・通信業,プライム（内国株式）,JP,2025-04-30,東京都,16779110400.0,0.8635579,6.5019765,5.75678,-2.579484110956036,0.0,0.0,57.15,50.6,-150.02999954768705,8942741000.0,370823000.0,-0.094390005,2063322000.0,0.38571998,0.15724,0.7103686430947271,6004411000.0,5112234000.0,15736683000.0,4031567000.0,6077083000.0,1523345000.0,10798613500.0,0.6435748524546331
カヤック,3904,情報・通信業,グロース（内国株式）,JP,2024-12-31,神奈川県,7072517120.0,1.2544137,,15.501519,21.1529764332874,0.1317,0.0,29.61,,31.579999553959173,16727784000.0,358023000.0,0.062329996,149053000.0,0.03399,0.11411,0.4317835681086279,6847753000.0,4772408000.0,8949749000.0,3268060000.0,4780097000.0,638757000.0,2549125900.0,0.3604269677610904
データセクション,3905,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,50050326528.0,3.0562873,,,-8.707029752832499,0.0,0.0,-95.09,,-84.0700009968235,2942635000.0,-496002000.0,0.073189996,-654991000.0,-0.048600003,-0.08586001,0.5189904333309897,2193818000.0,1877443000.0,1391803000.0,1370117000.0,526039000.0,62735000.0,-758100500.0,-0.015146764318827981
シリコンスタジオ,3907,情報・通信業,スタンダード（内国株式）,JP,2024-11-30,東京都,1888544896.0,1.085994,,6.973444,14.668641876011353,0.0,0.0,98.66,,69.28360064101187,4414000000.0,145000000.0,0.118669994,87000000.0,0.019709999,0.04977,0.5908319185059423,1205000000.0,989000000.0,2486000000.0,265000000.0,1242000000.0,138000000.0,1377600000.0,0.7294504901195634
コラボス,3908,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,1759478528.0,1.3209301,,12.804878,-1.9403060677422586,0.0,0.0,29.52,,-177.80699949129274,1906946000.0,75494000.0,0.03659,144924000.0,0.06758,0.09264,0.7441778870611199,444044000.0,308276000.0,1513377000.0,285531000.0,1307016000.0,,1069333000.0,0.6077556406530924
ショーケース,3909,情報・通信業,スタンダード（内国株式）,JP,2024-12-31,東京都,2288910848.0,1.3480015,,8.604576,-21.419992371588403,0.0,0.0,31.03,,-14.612516875363827,6211422000.0,-165842000.0,0.01567,-742757000.0,0.27921,0.53895,0.22829970297043903,2191296000.0,1405408000.0,2994395000.0,1858347000.0,1233814000.0,42091000.0,832562700.0,0.36373749581704984
エムケイシステム,3910,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,大阪府,1617393152.0,2.3542795,,263.71683,-2.8461883271022996,3.5714002,0.013377926,1.13,,-123.17397310803108,3290195000.0,-23483000.0,0.084,-118568000.0,0.03618,0.18833,0.2734289352204628,1766485000.0,1210080000.0,1512994000.0,1203294000.0,606324000.0,,-253491000.0,-0.15672812741079295
Ａｉｍｉｎｇ,3911,情報・通信業,グロース（内国株式）,JP,2024-12-31,東京都,9986995200.0,1.4524428,,6.830514,-4.5929463275415525,0.0,0.0,31.33,,-55.51991724155261,17086858000.0,-552563000.0,-0.00596,-341113000.0,0.06862,0.19429001,0.7100707610801795,2089957000.0,1857334000.0,6756540000.0,659000.0,2867502000.0,,4666583000.0,0.467265970048729
モバイルファクトリー,3912,情報・通信業,スタンダード（内国株式）,JP,2024-12-31,東京都,8343197184.0,2.7067266,11.017908,11.467529,-4822.036099831463,0.5592,0.0,101.94,106.1,-0.12012847747048491,3317532000.0,1058348000.0,0.32771,699120000.0,0.1424,0.15043001,0.8077303913934082,811078000.0,811078000.0,3751165000.0,,3111756000.0,104552000.0,3013273400.0,0.36116531031756566
ＧｒｅｅｎＢｅｅ,3913,情報・通信業,スタンダード（内国株式）,JP,2024-12-31,東京都,2454407936.0,1.7657623,,23.097113,-7.549548894781216,0.0,0.0,45.72,,-72.58711846727908,806493000.0,50960000.0,0.12752,63828000.0,0.21124001,0.15736,0.9128034677207982,113777000.0,102094000.0,1229486000.0,,932347000.0,,1115709000.0,0.454573579084125
ＪＩＧ－ＳＡＷ,3914,情報・通信業,グロース（内国株式）,JP,2024-12-31,東京都,16940304384.0,5.0329013,,40.65015,65.1098548058639,0.0,0.0,63.37,,68.72999507283457,3472875000.0,556625000.0,0.16055,478732000.0,0.11531,0.12826,0.6494918974003675,1701863000.0,1332681000.0,3392649000.0,450002000.0,1992757000.0,211773000.0,1839027100.0,0.10855927132790769
テラスカイ,3915,情報・通信業,プライム（内国株式）,JP,2025-02-28,東京都,24424542208.0,2.0376382,25.706522,23.095703,69.677418600078,0.0,0.0,81.92,73.6,23.250000251848977,24709987000.0,1452172000.0,0.03461,1018427000.0,0.056539997,0.1267,0.5691957253407662,6630547000.0,5724761000.0,12844915000.0,205958000.0,6512437000.0,4269158000.0,9202778600.0,0.37678407732799707
デジタル・インフォメーション・テクノロジー,3916,情報・通信業,プライム（内国株式）,JP,2025-06-30,東京都,29806704640.0,0.0020374164,7.4411764,13.697889,15.818984935642538,0.53470004,0.020192308,73.88,136.0,56.412708419569746,24159035000.0,3013992000.0,0.13215,2178368000.0,0.0866,0.27299,0.7162376558429586,3088897000.0,2791520000.0,9474059000.0,25100000.0,5354155000.0,563802000.0,6779823400.0,0.22745967666957764
アイリッジ,3917,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,4615399936.0,1.510732,36.09756,7.2942333,-3.3971051049752425,0.0,0.0,81.16,16.4,-161.90255614832037,6708400000.0,219067000.0,0.02316,13901000.0,0.08636,0.2183,0.41898448369026836,3388308000.0,2600608000.0,4555400000.0,1507500000.0,2738928000.0,97988000.0,1235683600.0,0.2677305579440039
ＰＣＩホールディングス,3918,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,11889936384.0,1.2799371,8.042895,14.577259,9.732395295536756,0.42509997,0.041254126,82.32,149.2,100.0921983992007,25084943000.0,1054911000.0,0.037550002,817590000.0,0.03683,,0.5675067409101249,6448056000.0,5438517000.0,12123167000.0,511524000.0,4085074000.0,206103000.0,5819383100.0,0.4894376985759994
アイビーシー,3920,情報・通信業,スタンダード（内国株式）,JP,2025-09-30,東京都,5129518080.0,2.310677,,12.469604,13.596019423286366,0.162,0.015523933,74.02,,41.46000100871094,2404511000.0,565084000.0,-0.106750004,410714000.0,0.159,0.18169,0.6078888153753088,1466219000.0,1420490000.0,3033844000.0,801490000.0,2414134000.0,365723000.0,1823631100.0,0.35551704303574655
ネオジャパン,3921,情報・通信業,プライム（内国株式）,JP,2025-01-31,神奈川県,23830454272.0,3.3865688,59.233448,14.025246,14.881160459795154,0.3877,0.02764706,121.21,28.7,64.30000168087003,7263470000.0,1951179000.0,0.30043,1414109000.0,0.22105,0.27577,0.6825060189747998,2926477000.0,2514779000.0,6570121000.0,2720000.0,5396914000.0,1540928000.0,4722293600.0,0.19816213094806756
ＰＲ　ＴＩＭＥＳ,3922,情報・通信業,プライム（内国株式）,JP,2025-02-28,東京都,32110311424.0,3.6159794,19.404568,18.450441,22.49480078875173,0.0798,0.004327731,128.94,122.6,85.66999702283213,8003435000.0,1877329000.0,0.43341,1118896000.0,0.23124,0.27369,0.8376801391560269,1337188000.0,1335681000.0,6595773000.0,2002000.0,5605260000.0,70799000.0,5308144300.0,0.16530964866421596
ラクス,3923,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,276244234240.0,9.938251,12.82605,25.908014,88.1817705397796,0.0761,0.0027702537,29.57,59.73,11.55000001076344,48904000000.0,10193000000.0,0.30884,8003000000.0,0.2083,0.51668,0.6942882416124344,9677000000.0,9462000000.0,19296000000.0,216000000.0,11368000000.0,3877000000.0,12332900000.0,0.04464491370808203
ランドコンピュータ,3924,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,16605753344.0,2.8368664,15.677966,14.991896,11.785075250333684,0.5995,0.0,61.7,59.0,68.72835810253981,13730729000.0,1433813000.0,0.111490004,1023309000.0,0.04986,0.11999,0.7155355519769092,2353600000.0,1758309000.0,7225025000.0,,3655710000.0,136850000.0,4967220000.0,0.2991264471475941
ダブルスタンダード,3925,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,19489849344.0,3.0581882,11.868313,13.158135,14.429853100413753,0.5478,0.041237112,109.59,121.5,122.02569589294356,8000645000.0,2606352000.0,0.23735,1782293000.0,0.18139,0.21395001,0.8480916973821627,1143271000.0,1095535000.0,6402871000.0,,5346541000.0,,5259600000.0,0.2698635534409188
オープンドア,3926,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,11102832640.0,3.159251,58.688526,,-148.6338792223972,0.0,0.0,-7.02,6.1,-5.490000020648316,2405078000.0,-102059000.0,-0.03375,-120685000.0,-0.47548,-0.29681,0.9047216537095762,457527000.0,414926000.0,2760741000.0,,2212825000.0,1625579000.0,3441119300.0,0.3099316554230255
フーバーブレイン,3927,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,4809953792.0,2.1686015,,11.918951,134.35252182282605,0.0,0.0,75.51,,5.16551524738177,4373104000.0,187401000.0,0.053039998,109457000.0,-0.123009995,-0.10938,0.27440037999962885,3874595000.0,1830860000.0,3326249000.0,363002000.0,1522935000.0,135802000.0,-453284600.0,-0.09423886789804736
マイネット,3928,情報・通信業,スタンダード（内国株式）,JP,2024-12-31,東京都,2445975296.0,1.609273,3.4333732,19.233356,16.58644098884686,0.0,0.0,14.87,83.3,17.001839043687788,8846312000.0,428355000.0,0.0356,245634000.0,0.03049,0.1542,0.28810631954039706,3323032000.0,1827784000.0,3927392000.0,2390000000.0,2389452000.0,245759000.0,776391300.0,0.317415838692101
ソーシャルワイヤー,3929,情報・通信業,グロース（内国株式）,JP,2025-03-31,,3582876672.0,2.0891366,22.835821,19.269522,-10.605703260528077,0.0,0.0,15.88,13.4,-24.515111691617715,2905402000.0,136976000.0,0.097799994,170042000.0,0.05643,0.11572,0.6119803864720121,945865000.0,781930000.0,1941315000.0,194201000.0,1411601000.0,58606000.0,1036474200.0,0.2892854806027775
はてな,3930,情報・通信業,グロース（内国株式）,JP,2024-07-31,東京都,2848645888.0,1.0101576,,12.33071,36.46278376515103,0.0,0.0,77.53,,21.089996994002544,,,0.00457,,0.04631,0.06322,0.8797925049618827,349705000.0,310228000.0,2278977000.0,,1504887000.0,193940000.0,2065030000.0,0.724916357171313
バリューゴルフ,3931,情報・通信業,グロース（内国株式）,JP,2025-01-31,東京都,2827656192.0,2.5360148,13.206751,158.72212,75.99801542122935,2.5432,0.016025642,9.86,118.5,12.557497776466688,4127574000.0,90029000.0,0.01232,5519000.0,-0.00045000002,-0.0017499999,0.42486339262144546,1522914000.0,1329577000.0,2193840000.0,943229000.0,885625000.0,67979000.0,718511300.0,0.25410136565853053
アカツキ,3932,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,44060033024.0,1.0229084,14.68397,21.09661,23.61579726055946,0.759,0.017886179,144.81,208.05,101.07000015615628,23652000000.0,3916000000.0,0.20358999,1646000000.0,0.15695,0.090579994,0.7584748865133988,13178000000.0,7378000000.0,41252000000.0,6100000000.0,28377000000.0,11375000000.0,36036500000.0,0.8178954378080132
チエル,3933,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,5072272384.0,1.6685178,12.504604,9.950176,13.167140274644124,0.1758,0.017569546,68.24,54.3,46.760001242723106,6896797000.0,677929000.0,0.0664,423814000.0,0.057940003,0.20952,0.29185714383959965,6773624000.0,4202144000.0,6222115000.0,2670122000.0,3135963000.0,977249000.0,132565300.0,0.026135288084718124
ベネフィットジャパン,3934,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,大阪府,13097475072.0,1.5584869,,14.22466,9.601695770599537,0.2744,0.018967798,156.77,,123.45000029397016,12745109000.0,1220502000.0,0.08579001,830895000.0,0.058909997,0.11776,0.6694411916209515,3920920000.0,2549537000.0,11045268000.0,1981202000.0,4229774000.0,5524000.0,7128214800.0,0.5442434332430085
エディア,3935,情報・通信業,スタンダード（内国株式）,JP,2025-02-28,東京都,4557498368.0,3.1994636,45.47059,14.707001,17.861115664138076,0.13319999,0.0090556275,52.56,17.0,21.350001088276898,3607053000.0,262858000.0,0.06034,234016000.0,0.08731,0.29885998,0.45744545634389117,1626336000.0,1135087000.0,2700488000.0,923304000.0,1767927000.0,5000000.0,1077652000.0,0.23645691407519118
グローバルウェイ,3936,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,4899091968.0,6.437975,1.5227273,60.36036,-28.14863504752914,0.0,0.0,2.22,88.0,-5.470957996363592,3071643000.0,-261140000.0,0.0061500003,-320046000.0,0.01765,0.1157,0.4044471499673344,596616000.0,596615000.0,1601276000.0,241640000.0,559007000.0,119968000.0,1088637600.0,0.2222121174925451
Ｕｂｉｃｏｍホールディングス,3937,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,11614064640.0,2.011498,9.256039,11.819864,27.789679119087683,0.3085,0.04127967,81.05,103.5,44.149999047592594,6340989000.0,1315570000.0,0.22555,858398000.0,0.15455,0.16533001,0.7117534978500474,2268617000.0,1771613000.0,6604056000.0,407479000.0,4860452000.0,352449000.0,4582153300.0,0.3945348542506476
カナミックネットワーク,3939,情報・通信業,プライム（内国株式）,JP,2025-09-30,東京都,24962537472.0,5.384489,18.920864,22.46903,27.892802074060125,0.3202,0.014231499,23.41,27.8,19.37999984959255,5500786000.0,1606662000.0,0.31131,1111528000.0,0.20833999,0.28059,0.7106596719134449,1892933000.0,1359996000.0,3756413000.0,657677000.0,3327111000.0,21858000.0,1878780600.0,0.07526400719908352
ノムラシステムコーポレーション,3940,情報・通信業,スタンダード（内国株式）,JP,2024-12-31,,6413292544.0,1.8193479,2.598131,16.069365,13.860961560328256,0.3762,0.0,8.65,53.5,7.790000000649863,3275015000.0,514507000.0,0.18486999,366050000.0,0.12139,0.118999995,0.8782494562668206,450351000.0,431633000.0,3480335000.0,,2854150000.0,,3029984000.0,0.4724537324957556
レンゴー,3941,パルプ・紙,プライム（内国株式）,JP,2025-03-31,大阪府,378639515648.0,0.77283514,9.701303,17.920874,8.1915901027588,0.4106,0.023049062,85.18,157.35,133.32640668503166,993251000000.0,37410000000.0,0.049829997,28979000000.0,0.03241,0.06878,0.3732298514378385,742872000000.0,411479000000.0,469481000000.0,448527000000.0,80563000000.0,156961000000.0,-163518300000.0,-0.431857461364423
大石産業,3943,パルプ・紙,スタンダード（内国株式）,JP,2025-03-31,福岡県,11453631488.0,0.6049985,,14.36725,7.482446383951709,0.45259997,0.024623804,101.62,,137.51163845569135,23485000000.0,904000000.0,0.03306,944000000.0,0.02609,0.03232,0.699010939607373,7970000000.0,6310000000.0,15506000000.0,641000000.0,7441000000.0,1528000000.0,8605600000.0,0.751342489848404
古林紙工,3944,パルプ・紙,スタンダード（内国株式）,JP,2024-12-31,大阪府,3001154304.0,0.30017626,,8.35418,5.63134971396295,0.15439999,0.0,323.79,,396.7201359701328,18101971000.0,189161000.0,0.02384,248316000.0,0.01763,0.028099999,0.45423282634251433,10410398000.0,8025384000.0,9352430000.0,3637525000.0,2078312000.0,4658476000.0,2202965200.0,0.7340392985005278
スーパーバッグ,3945,パルプ・紙,スタンダード（内国株式）,JP,2025-03-31,東京都,3924120320.0,0.76100254,,4.060118,4.287773650886236,0.1383,0.03405221,650.72,,570.7619606266518,27579000000.0,904000000.0,0.04531,976000000.0,0.02955,0.16635,0.323013698630137,9873000000.0,7356000000.0,10173000000.0,3133000000.0,2834000000.0,1483000000.0,1338100000.0,0.34099362172462644
トーモク,3946,パルプ・紙,プライム（内国株式）,JP,2025-03-31,東京都,59801313280.0,0.6106355,6.5338864,8.090615,7.671673211361527,0.2678,0.033240996,448.05,554.8,322.9900063557472,219613000000.0,9360000000.0,0.060300004,6508000000.0,0.03418,0.080649994,0.44835972440468996,113454000000.0,53497000000.0,89483000000.0,67663000000.0,21002000000.0,11012000000.0,-16262600000.0,-0.27194386056131775
ダイナパック,3947,パルプ・紙,スタンダード（内国株式）,JP,2024-12-31,愛知県,23889285120.0,0.51396006,,9.910602,8.610630597675806,0.283,0.0,247.21,,161.54000429264585,62530539000.0,1734848000.0,0.03241,2987110000.0,0.04737,0.068280004,0.5992186065860675,30490920000.0,23727903000.0,27504632000.0,3566266000.0,3921357000.0,21481996000.0,12051109200.0,0.5044566691495873
光ビジネスフォーム,3948,パルプ・紙,スタンダード（内国株式）,JP,2024-12-31,東京都,6564987392.0,1.1403382,,38.607594,6.095995595685056,1.2674,0.012366035,31.6,,132.7014890633604,7915177000.0,178553000.0,0.0196,161246000.0,0.01466,0.01607,0.8411287780247736,1763336000.0,1298949000.0,5260735000.0,186837000.0,3810363000.0,1325061000.0,4424941700.0,0.6740213553787127
ザ・パック,3950,パルプ・紙,プライム（内国株式）,JP,2024-12-31,大阪府,71814619136.0,0.9371527,,12.062366,3.457421687610764,0.38599998,0.0,107.11,,333.3400008370444,,,0.09292,,0.05841,0.07954,0.7210819811795686,28810000000.0,27766000000.0,60043000000.0,82000000.0,15167000000.0,8058000000.0,36873600000.0,0.5134553443800917
朝日印刷,3951,パルプ・紙,スタンダード（内国株式）,JP,2025-03-31,富山県,17976350720.0,0.544257,,13.69863,11.244416162181917,0.5852,0.022446688,64.97,,75.32972322503008,43945035000.0,2076099000.0,0.02175,1704990000.0,0.03198,0.04196,0.4864229464649583,34890843000.0,14419218000.0,29578160000.0,21535819000.0,10271943000.0,4615632000.0,-2081740600.0,-0.11580440504445165
大村紙業,3953,パルプ・紙,スタンダード（内国株式）,JP,2025-03-31,,3087960832.0,0.62927455,,,10.645457884042116,0.50560004,0.0,-26.79,,69.80679584386408,5939115000.0,276249000.0,0.07581,-109789000.0,-0.0111,-0.01316,0.7096138153337362,1997052000.0,1218418000.0,4539299000.0,227050000.0,2758312000.0,237097000.0,2708214900.0,0.8770237212646096
昭和パックス,3954,パルプ・紙,スタンダード（内国株式）,JP,2025-03-31,東京都,13762668544.0,0.5475718,,11.534217,8.514575273160226,0.1472,0.0064102565,271.8,,216.74002044086137,23316657000.0,1377754000.0,0.06604,1320253000.0,0.0533,0.050100002,0.7024467595358483,9105317000.0,7075041000.0,19260696000.0,1211650000.0,8943586000.0,5806011000.0,14219586700.0,1.033199822733448
イムラ,3955,パルプ・紙,スタンダード（内国株式）,JP,2025-01-31,大阪府,9268486144.0,0.5302339,,8.503027,12.322110816222887,0.2751,0.032258064,109.02,,94.09999937596842,20904000000.0,1309000000.0,-0.019550001,771000000.0,0.0463,0.053200003,0.7104620787118324,6595000000.0,5801000000.0,8513000000.0,2190000000.0,2817000000.0,960000000.0,2590000000.0,0.2794415355172807
笹徳印刷,3958,パルプ・紙,スタンダード（内国株式）,JP,2024-06-30,愛知県,3184208128.0,0.33529675,,13.475836,,0.41830003,0.01724138,43.04,,,12953184000.0,378640000.0,0.03085,396673000.0,0.01947,0.02542,0.6140409685625179,5949291000.0,4447460000.0,6191462000.0,983234000.0,1742918000.0,3863421000.0,2946565700.0,0.9253684374741976
シルバーエッグ・テクノロジー,3961,情報・通信業,グロース（内国株式）,JP,2024-12-31,大阪府,2274318848.0,1.8324287,,,38.461533502538074,0.0,0.0,-5.27,,19.89000256449779,1229202000.0,65781000.0,0.12384,30304000.0,0.0072500003,0.0073400005,0.9334306041635859,101287000.0,101286000.0,1401869000.0,,1179431000.0,,1300582000.0,0.5718556134482689
チェンジホールディングス,3962,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,65334628352.0,1.382686,7.002237,9.336781,21.693017345269148,0.2079,0.020170683,100.57,134.1,57.93122196547506,46387000000.0,12553000000.0,0.41856998,7532000000.0,0.11715,0.12335,0.3936826033018418,55117000000.0,23411000000.0,49820000000.0,34468000000.0,30185000000.0,7460000000.0,-75000000.0,-0.0011479364296055436
シンクロ・フード,3963,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,14974741504.0,3.1606421,27.525774,31.74792,22.330363175768014,0.8918,0.027777778,16.82,19.4,26.289999941384302,3951497000.0,1097202000.0,0.06531,659265000.0,0.07081,0.065630004,0.8687640859239526,804565000.0,772575000.0,5683214000.0,,4997759000.0,14952000.0,4889115400.0,0.3264908044452077
オークネット,3964,情報・通信業,プライム（内国株式）,JP,2024-12-31,東京都,100802199552.0,3.8273609,12.573529,14.49247,13.778776589671736,0.32580003,0.02534965,153.39,176.8,93.95500046846627,,,0.08879,,0.09233,0.22962,0.5880695689017341,17874414000.0,14510828000.0,33537302000.0,,16980692000.0,2491497000.0,17406935900.0,0.17268408801953203
キャピタル・アセット・プランニング,3965,情報・通信業,スタンダード（内国株式）,JP,2025-09-30,大阪府,4884155904.0,1.3125933,5.4592166,12.1498,27.394841274953645,0.2573,0.021531101,69.96,155.7,27.34907065849751,9689408000.0,530589000.0,0.07211,401823000.0,0.0507,0.13945,0.5710219050648309,2700410000.0,1956921000.0,4677662000.0,1411294000.0,1768686000.0,920901000.0,2621882700.0,0.5368138838182345
エルテス,3967,情報・通信業,グロース（内国株式）,JP,2025-02-28,東京都,4161331968.0,2.0549805,,,21.426896673947347,0.0,0.0,-124.71,,42.609996860166106,7317064000.0,93326000.0,0.00082,-860379000.0,-0.093310006,-0.34704,0.2496687045708815,5515064000.0,3079285000.0,4067543000.0,4213233000.0,2517438000.0,417970000.0,-1154942000.0,-0.2775414239674521
